Datetime,text,label
2022-02-25,ㅇㅅㄹ이 유사시 자위대 발언을 했대서 기사 검색하니 2개밖에 안나온다 이 발언의 위험성을 진정 모르는거야 왜 외면하는데 에혀,0
2022-02-25,ㅇㅅㄹ이 된다면 한국에서 무슨 야만이 벌어져도 이상하지 않을 것이다 ㅂㄱㅎ보다 더 후퇴하겠지 ㅇㅅㄹ은 권력을 휘둘러 할 수 있는 모든 위법에 태연하고 당당하다 구체적인 정책없이 정서에 호소하는 홍보물만으로도 된다는 게으름도 불쾌하다,0
2022-02-25,ㅇㅅㄹ이 검사출신이라 판사 설득하던 실력이 있어 그런지 이번 대선토론에서도 잘하더란 사람은 나랑 다른 토론을 본건가 우리나라 법정은 미드에 나오는 그런 재판이 아녜요,0
2022-02-25,이 부분에서 누군가의 스피피가 머리를 스쳐 지나감 ㅇㅅㄹ ㅁㅇ ㅇㅅㄹ ㅁㅇ ㅇㅅㄹ ㅁㅇ,1
2022-02-25,근데 상식적으로 심상정이 대통령이 되어야 짐 전쟁문제도 잘 대처할거 같은데 옘병 속탄다 속타 앞으로 이 나라에 약자가 얼마나 늘어나겠냐 거기 발맞춰 뽑고싶은데 ㅇㅅㄹ 뒈져 푸틴 손잡고 논개처럼 제발 좀,0
2022-02-25,ㅇㅅㄹ은 왜 ㅅㅅㅈ 앞에서 작아질까 라는 나의 물음에 로맨티스트 아닐까요 ㅅㅅㅈ을 여자로 보고 떨려하는 이라는 신박한 대답을 졸업한 제자한테 들었기에 여기에 기록하는바이다 나의 제자는 무조건 옳다 쿨럭,1
2022-02-25,ㅇㅅㄹ 은 질문을 왜 안듣고 저래 자기것 준비한 것 보느라 남의 말을 안듣네,0
2022-02-25,ㅇㅅㄹ 선ㅈ타격 같은 소리를 지껄이다니 미친놈이 분명하다,0
2022-02-25,선거 책자 보는데 ㅇㅅㄹ은 에세이집 낸건가,0
2022-02-25,제가 ㄹㅁㅇ였으면 ㅇㅅㄹ 목 땀,1
2022-02-25,아니 근데 ㄹㅇ ㅇㅅㄹ은 제대로 왕 일을 하고 있는 시간선이 있긴 한가 의심,0
2022-02-24,세포신곡 대사 초성 맞추기 채유 님은 ㄱㅅㅎㄴㄷ ㅎ ㅁㄷ ㅇㅅㄹ ㅎㄱ ㅅㅇㅇ ㄱㄹㄱ ㅎㅇㅈ ㅂㄹㄱ ㄷ ㄱ ㅈㄱ ㅇㄱㅇㅇㅇ 감사합니다 혹 모두 이사람 하고 싶어요 기레기 해야지 버리고 다 그 지금 인간이에요,1
2022-02-24,w진짜 얼굴 개 무섭게 생긴 듯 내 캐자 중 톱1 ㅇㅅㄹ보다 더무서움,1
2022-02-24,본계 갔다가 moon파인데 ㅇㅅㄹ 지지하는 사람 말로만 듣다가 첨 봤엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 어이가 없어 아니 뇌가 우동사리얔ㅋㅋㅋㅋㅋㅋ꼴에 비톅스 좋아한대 와 진짜 머저리들 많구나 나라 걱정 돼,0
2022-02-24,앜ㅋㅋㅋ 나 문파인데 ㅇㅅㄹ 지지하는 사람 말로만 듣다가 첨 봤엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 어이가 없어 아니 뇌가 우동사리얔ㅋㅋㅋㅋㅋㅋ,0
2022-02-24,ㅇㅅㄹ,1
2022-02-24,최저임금이랑 그런거 비교해놓은 표 보여주면 좋을텐데 당장 월급쟁이가 될 자신에게 닥칠 불이익을 보여줘야 ㅇㅅㄹ이 되면 내집마련은 진짜 물건너갈텐데 쯧,0
2022-02-23,ㅇㅅㄹ 선거 운동 개시끄러워 진짜 ㅋㅋㅋㅋㅋㅋㅋ,0
2022-02-23,나 ㅇㅅㄹ 머통령되명 어캐 나 우리가 트럼프 놀렸다고 이렇게된거임 동생 쉬벌롬들 놀릴수도있지,1
2022-02-23,우리엄마 취향은 알수가 없다 다음 대통령 후보 ㅇㅈㅅ 밀려고 ㅇㅅㄹ 찍을 분이라 오미크론 대유행 강조하고 있음,0
2022-02-23,잠시만 저 언금인거 치고 태연하게 ㅇㅅㄹ의 프사 캡쳐를 올려버리지 안앗나요 ㅁㅊ 생각업엇네 그러고보니까,0
2022-02-23,후보자 생일이랑 재산 공약 갯수 검토중인 딸래미 ㅇㅅㄹ이랑 코쿤이랑 생일같다고 놀람,0
2022-02-23,ㅇㅅㄹ 어으 ㅇ악 싫어 아 순애 순애는 이상성욕이라 생각해 그치만 남의 순애는 좋더라,0
2022-02-23,왠지 이준석의 언어를 봐도 그런 훅훅이나 꼰마 ㅇㅅㄹ이나 외신기자 그리고 김건희의 워딩 의도와 또 그런 정서적인 인식이 보이거든 그래서 어제 그 새끼 인생 곱게 끝날 새끼가 아니라고 나는 말했던거야 내가 방금 열거한 새끼들의 공통점 한번 다들 생각해봐 어떠한 의도나 정서적 인식상으로,0
2022-02-23,왜 ㅇㅅㄹ은 사람 지나다니는 길 위에다가 지 현수막을 달아놓는겨 ㅆㅃ 재수없어,0
2022-02-23,유튜버들이 코로나 걸려서 영상 못ㅇㅅㄹ리는 사례가 계속되고이씀,0
2022-02-23,아 나도 ㅇㅈㅁ 도 ㅇㅅㄹ 도 싫지만 진짜 ㅇㅅㄹ 이 당선되는 거 막으려면 ㅇㅈㅁ 뽑아야 하나 싶음,0
2022-02-23,알고 말씀하신 것도 아닌데 님이 죄송하실 부분은 100 아닌듯 ㅇㅅㄹ이 상례ㅇㅊ 시나리오 라이터인데 파쿠리범에다가 각종 박살로 유명해욤 제 지인이 직접 피해를 입은 적이 있어가꼬 시러하고 방금 저도 멘션받고 알앗음 동인일이라는걸 27ㄷ는 갠적으로 걍 시러하내욤 념념,1
